question_id,language_id,question,default
1728276,21,938Now,1
1728277,21,Warna 94.2 FM,1
1728278,21,Class 95FM,1
1728279,21,Capital 95.8FM,1
1728280,21,96.3 Hao FM,1
1728281,21,Oli 96.8 FM,1
1728282,21,Love 97.2FM,1
1728283,21,Power 98FM,1
1728284,21,987FM,1
1728285,21,UFM100.3,1
1728286,21,The Straits Times,1
1728287,21,Today,1
1728288,21,The Business Times,1
1728289,21,Lianhe Zaobao,1
1728290,21,The New Paper,1
1728291,21,My Paper,1
1728292,21,Tamil Murasu,1
1728293,21,LianHe WanBao,1
1728294,21,Berita Harian,1
1728295,21,Berita Minggu,1
1728296,21,Lianhe Wanbao,1
1728297,21,Good Paper,1
1728298,21,Shin Min Daily News,1
1728299,21,Channel NewsAsia,1
1728300,21,Channel 5,1
1728301,21,Channel U,1
1728302,21,Okto,1
1728303,21,Suria,1
1728304,21,Vasantham,1
1728305,21,MediaCorp HD5,1
1728306,21,Global TV,1
1728307,21,8TV,1
1728308,21,The Peak,1
1728309,21,Arena Singapore,1
1728310,21,The Asian Banker Journal,1
1728311,21,Asian Scientist,1
1728312,21,August Man,1
1728313,21,Cosmopolitan Singapore,1
1728314,21,Calibre,1
1728315,21,Destination,1
1728316,21,Dwell,1
1728317,21,Element,1
1728318,21,Elle Singapore,1
1728319,21,Esquire Singapore,1
1728320,21,The Executive Magazine,1
1728321,21,Her World,1
1728322,21,Human Capital Magazine,1
1728323,21,Nylon,1
1728324,21,Popspoken,1
1728325,21,Run Singapore,1
1728326,21,sgCarMart,1
1728327,21,Shape,1
1728328,21,Singapore Business Review,1
1728329,21,Torque,1
1728330,21,Manja,1
1728331,21,Sensasi,1
1728332,21,Sutra,1
1728333,21,ICON,1
1728334,21,Citta Bella,1
1728335,21,Nuyou,1
1728336,21,Men's Health Singapore,1
1728337,21,8 Days,1
1728338,21,Female,1
1728339,21,Economist,1
1728340,21,Financial times,1
1728341,21,CNN,1
1728342,21,NHK,1
1728343,21,BBC World News,1
1728344,21,Euronews,1
1728345,21,Al-Jazeera,1
1728346,21,Fox News,1
1728347,21,Sky News,1
1728348,21,CNBC,1
1728349,21,RT,1
1728350,21,Time Magazine,1
1728351,21,Bloomberg TV,1
1728352,21,Spotify,1
1728353,21,Deezer,1
1728354,21,Pandora Radio,1
2319299,56,GUID,1
2319300,56,Weight,1
2319301,56,Secondary weigh,1
2319302,56,Mobile,1
2319303,56,Tablet,1
2319304,56,Panelist ID,1
2319305,56,Panel Names,1
2319306,56,Postal code,1
2319307,56,Age group,1
2319308,56,Age groups,1
2319309,56,Age group,1
2319310,56,Age group,1
2319311,56,Age group,1
2319312,56,Year of birth,1
2319313,56,Gender,1
2319314,56,Zaznacz swoją płeć.,1
2319315,56,"Zaznacz przedział, w którym mieści się Twój wiek",1
2319316,56,"Proszę zaznaczyć, w którym województwie Pan/i mieszka.",1
2319317,56,"Wybierz zakres, który najlepiej odzwierciedla bieżący miesięczny dochód netto gospodarstwa domowego (""na rękę"")",1
2319318,56,Jaki jest twój poziom wykształcenia?,1
2319319,56,QUALITY_SO_2,1
2319320,56,Które z poniższych mediów społecznościowych używasz regularnie?,1
2319321,56,SO Control,1
2319322,56,W jakim kraju mieszkasz?,1
2319323,56,Które z poniższych czynności wykonałeś/aś w ciągu ostatnich 4 tygodni?,1
2319324,56,"Badania te są prowadzone, aby pomóc zrozumieć, jak ludzie postrzegają treści, a także reklamy w różnych mediach drukowanych, audiowizualnych i internetowych.",1
2319325,56,"Następna seria pytań zawiera prośbę o ocenę wiarygodności reklam zawartych w mediach (np. w telewizji, radiu, Internecie, w gazetach). Nie ma dobrych ani złych odpowiedzi, interesuje nas tylko Twoja uczciwa opinia",1
2319326,56,"Ogólnie, w jakim stopniu zgadzasz się lub nie zgadzasz z",1
2319327,56,"Ogólnie, w jakim stopniu zgadzasz się lub nie zgadzasz z",1
2319328,56,"W jakim stopniu zgadzasz się lub nie zgadzasz, że im bardziej ufasz kontekstowi, w jakim reklama jest Ci prezentowana, tym bardziej prawdopodobne jest, że kupisz reklamowany produkt / usługę?",1
2319330,56,"Ostatnio dyskutowano o tzw. „Fałszywych wiadomościach”, w których publikowano treści o określonym celu politycznym i wątpliwej treści. Czy powiedział/a by Pan/i, że wiadomości publikowane w mediach w kraju są ogólnie obiektywne i godne zaufania?",1
2319331,56,"Chcielibyśmy również zrozumieć, jak oceniasz wiarygodność niektórych marek, które pojawiają się w mediach.",1
2319332,56,Którą z następujących marek znasz?,1
2319333,56,Jak bardzo godne zaufania są treści i reklamy prezentowane w następujących mediach?,1
2319334,56,Przeprowadzamy również projekt dotyczący stosunku do palenia i chcielibyśmy zadać Ci kilka pytań dotyczących palenia i tytoniu bezdymnego.,1
2319335,56,Czy regularnie używasz jakiejkolwiek formy tytoniu?,1
2319336,56,"Czy uważasz, że rządy mają prawo zakazać używania papierosów i innych produktów do palenia w miejscach publicznych?",1
2319337,56,"Czy uważasz, że nowe wyroby tytoniowe/do palenia, które są wprowadzane na rynek i promowane jako mniej niebezpieczne, są dobrym rozwiązaniem w celu zmniejszenia problemów zdrowotnych związanych z paleniem?",1
2319338,56,Filter for T8,1
2319339,56,Bebo,1
2319340,56,Facebook,1
2319341,56,FitFinder,1
2319342,56,Flickr,1
2319343,56,Foursquare,1
2319344,56,Google+,1
2319345,56,Instagram,1
2319346,56,LinkedIn,1
2319347,56,Myspace,1
2319348,56,PlanetAll,1
2319349,56,Twitter,1
2319350,56,Yahoo! Mash,1
2319351,56,YouTube,1
2319352,56,Snapchat,1
2319353,56,Inne,1
2319354,56,Nie używam regularnie żadnych mediów społecznościowych,1
2319355,56,Wolę nie odpowiadac,1
2319356,56,Czytałem/am gazety papierowe,1
2319357,56,Odwiedziłem/am stronę internetową gazety,1
2319358,56,Przeczytałe/am lub odwiediłem stronę dazety lokalnej/regionalnej (wersja papierowa lub online),1
2319359,56,"Odwiedziłem/am informacyjny serwis online (np. Buzzfeed, Huffington itp.)",1
2319360,56,Oglądałem/am kanał informacyjny w telewizji lub za pośrednictwem strony internetowej / aplikacji,1
2319361,56,Oglądałem/am komercyjny kanał telewizyjny lub płatną telewizję,1
2319362,56,Wysłuchałem/am komercyjnej stacji radiowej,1
2319363,56,"Słuchałem/am sreamingu muzycznego (Spotify, Pandora, Deezer lub inne)",1
2319364,56,Przeczytałem/am czasopismo drukowane (wersja papierowa),1
2319365,56,Przeczytałem/am blog,1
2319366,56,Przeglądałem/am dowolną witrynę lub aplikację inną niż strony / aplikacje oparte na wiadomościach,1
2319367,56,"Używałem/am wyszukiwarki (np. Google, Yahoo)",1
2319368,56,"Korzystałem/am z serwisu społecznościowego (np. Facebook, Instagram, Twitter, LinkedIn itp.)",1
2319369,56,"Widziałem/am reklamę zewnętrzną (np. billboard, ekran lub przystanek autobusowy)",1
2319370,56,"Polecałem/am produkt lub usługę znajomemu, członkowi rodziny lub współpracownikowi",1
2319371,56,Zobaczyłem/am reklamę wideo podczas oglądania wideo / klipu wideo online,1
2319372,56,Oglądałem/am film w kinie,1
2319373,56,"Rozmawiałem/am z przyjacielem, członkiem rodziny lub kolegą o reklamie, którą widziałem/am",1
2319374,56,Żadne z powyższych,1
2319375,56,treść w drukowanej gazecie (wersja papierowa) jest godna zaufania,1
2319376,56,zawartość strony internetowej / aplikacji opartej na gazetach (wersja online) jest godna zaufania,1
2319377,56,treść w komercyjnych kanałach telewizyjnych lub płatnej telewizji jest godna zaufania,1
2319378,56,zawartość w komercyjnej stacji radiowej jest godna zaufania,1
2319379,56,zawartość w drukowanym magazynie jest godna zaufania,1
2319380,56,zawartość w lokalnej gazecie drukowanej lub internetowej jest godna zaufania,1
2319381,56,zawartość z wyszukiwarki jest godna zaufania,1
2319382,56,"treść na portalu społecznościowym (np. Facebook, Instagram, Twitter, LinkedIn itp.) jest godna zaufania",1
2319383,56,zawartość widoczna w wideo / klipie wideo online (np. na YouTube) jest godna zaufania,1
2319384,56,"zawartość, którą widzisz / słyszysz w usłudze strumieniowej transmisji radiowej (np. w Spotify), jest godna zaufania",1
2319385,56,"zawartość widoczna w telewizyjnym kanale informacyjnym (np. w BBC, CNN, NHK, Al Jazeera, RT, BFMTV) jest godna zaufania",1
2319387,56,informacje zawarte w reklamie w drukowanej gazecie są wiarygodne,1
2319388,56,informacje zawarte w reklamie na stronie internetowej / aplikacji opartej na gazetach online są godne zaufania,1
2319389,56,informacje podawane w reklamie w komercyjnym kanale telewizyjnym lub płatnej telewizji są godne zaufania,1
2319390,56,informacje podane w reklamie w komercyjnej stacji radiowej są wiarygodne,1
2319391,56,informacje zawarte w reklamie w drukowanym magazynie są godne zaufania,1
2319392,56,informacje podawane w reklamie w lokalnej drukowanej lub internetowej gazecie są wiarygodne,1
2319393,56,informacje podane w reklamie w wyszukiwarce są wiarygodne,1
2319394,56,"informacje zawarte w reklamie w serwisie społecznościowym (np. Facebook, Instagram, Twitter, LinkedIn itp.) są godne zaufania",1
2319395,56,informacje zawarte w reklamach widocznych podczas oglądania wideo / wideoklipu online (np. na YouTube) są godne zaufania,1
2319396,56,"informacje zawarte w reklamach, które widzisz podczas oglądania filmu w kinie, są godne zaufania",1
2319397,56,Nie używam żadnych wyrobów tytoniowych,1
2319398,56,Cygara,1
2319399,56,Fajka,1
2319400,56,Cygaretki,1
2319401,56,Snus,1
2319402,56,Tytoń do żucia,1
2319403,56,E-papierosy,1
2319404,56,Papierosy własnoręcznie skręcane,1
2319405,56,Papierosy,1
2319406,56,Inny tytoń bezdymny,1
2319407,56,Żadne z powyższych,1
2319408,56,Fakt,1
2319409,56,Gazeta Wyborcza,1
2319410,56,Super Express,1
2319411,56,Rzeczpospolita,1
2319412,56,Dziennik Gazeta Prawna,1
2319413,56,Przegląd Sportowy,1
2319414,56,Puls Biznesu,1
2319415,56,Parkiet,1
2319416,56,Merkuriusz Polski Ordynaryjny,1
2319417,56,Polityka,1
2319418,56,Wprost,1
2319419,56,Focus,1
2319420,56,Polsat,1
2319421,56,TVN,1
2319422,56,TVP,1
2319423,56,TV4,1
2319424,56,TV Puls,1
2319425,56,TTV,1
2319426,56,Puls 2,1
2319427,56,Stopklatka TV,1
2319428,56,Polsat 2,1
2319429,56,TV6,1
2319430,56,Fokus TV,1
2319431,56,Polsat News,1
2319432,56,Program 1,1
2319433,56,Program 3,1
2319434,56,RMF FM,1
2319435,56,Radio Zet,1
2319436,56,Radio Eska,1
2319437,56,Fakt,1
2319438,56,Gazeta Wyborcza,1
2319439,56,Super Express,1
2319440,56,Rzeczpospolita,1
2319441,56,Dziennik Gazeta Prawna,1
2319442,56,Przegląd Sportowy,1
2319443,56,Puls Biznesu,1
2319444,56,Parkiet,1
2319445,56,Merkuriusz Polski Ordynaryjny,1
2319446,56,Polityka,1
2319447,56,Wprost,1
2319448,56,Focus,1
2319449,56,Polsat,1
2319450,56,TVN,1
2319451,56,TVP,1
2319452,56,TV4,1
2319453,56,TV Puls,1
2319454,56,TTV,1
2319455,56,Puls 2,1
2319456,56,Stopklatka TV,1
2319457,56,Polsat 2,1
2319458,56,TV6,1
2319459,56,Fokus TV,1
2319460,56,Polsat News,1
2319461,56,Program 1,1
2319462,56,Program 3,1
2319463,56,RMF FM,1
2319464,56,Radio Zet,1
2319465,56,Radio Eska,1
2319466,56,Fakt,1
2319467,56,Gazeta Wyborcza,1
2319468,56,Super Express,1
2319469,56,Rzeczpospolita,1
2319470,56,Dziennik Gazeta Prawna,1
2319471,56,Przegląd Sportowy,1
2319472,56,Puls Biznesu,1
2319473,56,Parkiet,1
2319474,56,Merkuriusz Polski Ordynaryjny,1
2319475,56,Polityka,1
2319476,56,Wprost,1
2319477,56,Focus,1
2319478,56,Polsat,1
2319479,56,TVN,1
2319480,56,TVP,1
2319481,56,TV4,1
2319482,56,TV Puls,1
2319483,56,TTV,1
2319484,56,Puls 2,1
2319485,56,Stopklatka TV,1
2319486,56,Polsat 2,1
2319487,56,TV6,1
2319488,56,Fokus TV,1
2319489,56,Polsat News,1
2319490,56,Program 1,1
2319491,56,Program 3,1
2319492,56,RMF FM,1
2319493,56,Radio Zet,1
2319494,56,Radio Eska,1
2319568,56,Jakie urządzenia wykorzystujesz do przeglądania mediów cyfrowych,1
2319578,56,Czy podczas przeglądania multimediów cyfrowych na urządzeniach mobilnych używasz,1
2319583,56,Czy podczas przeglądania multimediów cyfrowych na komputerze używasz,1
2319598,56,Czy akceptujesz pliki cookie w witrynach mediów cyfrowych?,1
2319611,56,Jak często usuwasz pliki cookie na swoim głównym urządzeniu,1
2319627,56,Czy podczas przeglądania mediów cyfrowych korzystasz z trybu przeglądania prywatnego,1
2319655,56,Jak często odwiedzałeś następujące witryny w ciągu ostatnich 30 dni,1
2319683,56,"Czy w ciągu ostatnich 30 dni kliknąłeś reklamę cyfrową, aby przejść do witryny reklamodawcy (wybierz wszystkie opcje, które mają zastosowanie)",1
2319686,56,Nie,1
2319687,56,"Tak, na platformach takich jak Facebook, Youtube, Instagram",1
2319688,56,"Tak, w serwisach z wiadomościami cyfrowymi poza platformami",1
2319689,56,"Tak, w innych witrynach mediów cyfrowych poza platformami",1
2319692,56,Czy do tej pory wpłynął na Ciebie wirus/Covid-19 na jeden z poniższych sposobów?,1
2319706,56,Pracuję z domu,1
2319707,56,Zostałem zwolniony z pracy,1
2319708,56,Zostałem pozbawiony pracy,1
2319709,56,Pracowałem w ograniczonych godzinach,1
2319710,56,Musiałem anulować plany wakacyjne,1
2319711,56,Musiałem anulować plany podróży służbowych,1
2319712,56,"Byłem chory z objawami, które według mnie mogły być Corona wirusem",1
2319713,56,"Mam członków rodziny, którzy byli chorzy z objawami, które mogły być Corona wirusem",1
2319714,56,"Mam lub znam kogoś, u którego zdiagnozowano Corona wirusa",1
2319715,56,Żadne z powyższych,1
2319716,56,"Kiedy uważasz, że twoja konsumpcja wróci do normy?",1
2319718,56,"Jeśli weźmiesz pod uwagę wiadomości w szczególności dotyczące epidemii Corona wirusa, które z poniższych mediów uważasz za najbardziej wiarygodne i przekazujące dokładny obraz rzeczywistości?",1
2319727,56,Drukowana gazeta (wersja papierowa),1
2319728,56,Strona internetowa / aplikacja oparta na gazecie (wersja online),1
2319729,56,Gazeta lokalna / regionalna (wersja papierowa lub online),1
2319730,56,Kanał informacyjny w telewizji lub za pośrednictwem strony internetowej / aplikacji,1
2319731,56,Komercyjny kanał telewizyjny lub płatna telewizja,1
2319732,56,Komercyjna stacja radiowa,1
2319733,56,Magazyn drukowany (wersja papierowa),1
2319734,56,Strona internetowa lub aplikacja inna niż witryny / aplikacje oparte na wiadomościach,1
2319735,56,"Wyszukiwarki (np. Google, Yahoo)",1
2319736,56,"Serwis społecznościowy (np. Facebook, Instagram, Twitter, LinkedIn itp.)",1
2319737,56,Platformy wideo / wideo online (YouTube itp.),1
2319738,56,Żadne z powyższych,1
2319739,56,"Jeśli jako konsument widzisz reklamy, które są dla Ciebie odpowiednie w kontekście doniesień o epidemiach Corona wirusa, jak wpłynęłoby to na markę reklamodawcy?",1
2319740,56,,1
2319742,56,Przestrzegam zaleceń dotyczących dystansu fizycznego,1
2319743,56,Przestrzegam ograniczeń i zostaję w domu,1
2319744,56,Dezynfekuję artykuły spożywcze przed ich odłożeniem,1
2319745,56,"Chciałbym pomóc ludziom, którzy są bardziej podatni na Corona wirusa",1
2319746,56,"Myślę, że inni ludzie wkrótce przestaną przestrzegać tych ograniczeń",1
2319747,56,"Czy chciałbyś zostać zaszczepiony, gdy będzie dostępna szczepionka przeciw Corona wirusowi?",1
2319749,56,"Jak myślisz, kto jest głównie odpowiedzialny za przyczynę epidemii Corona wirusa?",1
2319751,56,Czy po zniesieniu ograniczeń w podróży i ponownym zezwoleniu na turystykę międzynarodową planujesz wziąć urlop za granicą?,1
2319753,56,"Wyjeżdżając za granicę na wakacje po pandemii Corona wirusa, wybierz 3 najlepsze miejsca docelowe, do których chcesz się udać",1
2319755,56,Włochy,1
2319756,56,Francja,1
2319757,56,Niemcy / Austria / Szwajcaria,1
2319758,56,Hiszpania / Portugalia,1
2319759,56,Rosja,1
2319760,56,Kraje nordyckie / bałtyckie,1
2319761,56,Kraje Europy Wschodniej (nie Rosja),1
2319762,56,Wielka Brytania / Irlandia,1
2319763,56,"Kraje bałkańskie, Grecja lub Turcja",1
2319764,56,Afryka Północna,1
2319765,56,Zachodnia / Środkowa / Wschodnia Afryka,1
2319766,56,Południowa Afryka,1
2319767,56,Bliski Wschód,1
2319768,56,Półwysep Arabski,1
2319769,56,Japonia,1
2319770,56,Chiny,1
2319771,56,Indie,1
2319772,56,Korea Południowa,1
2319773,56,"Azja Południowo-Wschodnia (np. Tajlandia, Malezja, Indonezja)",1
2319774,56,Inne kraje azjatyckie (nie Rosja),1
2319775,56,Australia,1
2319776,56,Nowa Zelandia i reszta Oceanii,1
2319777,56,Ameryka północna,1
2319778,56,Ameryka środkowa,1
2319779,56,Ameryka Południowa - Brazylia,1
2319780,56,Ameryka Południowa - inne kraje,1
2319781,56,Żadne z powyższych,1
2319811,56,Jakie są główne powody uniemożliwiające Ci wyjazd na wakacje za granicę we wcześniejszym terminie?,1
2319813,56,Niepokoi mnie ryzyko infekcji podczas podróży,1
2319814,56,Martwi mnie ryzyko infekcji w miejscu docelowym,1
2319815,56,"Martwię się o standard opieki medycznej w miejscu docelowym, jeśli zachoruję",1
2319816,56,"Martwię się o koszty pomocy medycznej w miejscu docelowym, jeśli zachoruję",1
2319817,56,"Myślę, że podróżowanie z oczekiwanymi ograniczeniami i wymaganiami wydaje się niepraktyczne",1
2319818,56,"Myślę, że miejscowa ludność martwi się, że turyści rozprzestrzeniają Corona wirusa",1
2319819,56,"Wolę bezpieczniejsze ""zajęcia lokalne”",1
2319820,56,Nie mam wcześniej dostępnego czasu na wakacje,1
2319821,56,Nie jestem zainteresowany podróżowaniem za granicę,1
2319822,56,Z powodu kryzysu muszę ostrożnie wydawać pieniądze,1
2324405,76,GUID,1
2324406,76,Weight,1
2324407,76,Secondary weigh,1
2324408,76,Mobile,1
2324409,76,Tablet,1
2324410,76,Panelist ID,1
2324411,76,Panel Names,1
2324412,76,Postal code,1
2324413,76,Age group,1
2324414,76,Age groups,1
2324415,76,Age group,1
2324416,76,Age group,1
2324417,76,Age group,1
2324418,76,Year of birth,1
2324419,76,Gender,1
2324420,76,Hãy cho biết giới tính của bạn là gì?,1
2324421,76,Hãy cho biết hiện tại bạn bao nhiêu tuổi?,1
2324422,76,Hãy cho biết khu vực hiện tại bạn đang sinh sống?,1
2324423,76,Hãy cho biết trình độ học vấn của bạn là gì?,1
2324424,76,Hãy cho biết mức thu nhập hộ gia đình của bạn là bao nhiêu?,1
2324425,76,QUALITY_SO_2,1
2324426,76,Hãy cho biết bạn thường đang sử dụng mạng xã hội nào?,1
2324427,76,SO Control,1
2324428,76,Hãy cho biết bạn đang sống tại quốc gia nào?,1
2324429,76,Hãy cho biêt bạn đã thực hiện hành động nào trong vòng 4 tuần trở lại đây?,1
2324430,76,"Nghiên cứu này được thực hiện nhằm giúp hiểu rõ hơn cách mọi người cảm nhận nội dung cũng như quảng cáo trên các phương tiện truyền thông trực tuyến, nghe nhìn và ấn phẩm khác nhau.",1
2324431,76,"Loạt câu hỏi tiếp theo sẽ hỏi về mức độ tin tưởng của quảng cáo trên các phương tiện truyền thông (ví dụ: Truyền hình, đài phát thanh, trực tuyến, báo chí) .. Không có câu trả lời đúng hay sai, chúng tôi chỉ quan tâm đến ý kiến trung thực của bạn",1
2324432,76,"Nhìn chung, hãy cho biết mức độ bạn đồng tình hoặc không đồng tình với những nội dung dưới đây",1
2324433,76,"Nhìn chung, hãy cho biết mức độ bạn đồng tình hoặc không đồng tình với những nội dung dưới đây",1
2324434,76,"Hãy cho biết mức độ đồng tình hoặc không đồng tình về việc càng tin tưởng vào hình thức mà quảng cáo xuất hiện, càng tăng khả năng mua những sản phẩm được giới thiệu.",1
2324436,76,"Gần đây đã có rất nhiều cuộc thảo luận về khái niệm ""tin giả"", trong đó nội dung đã được xuất bản với mục đích chính trị riêng và từ nguồn tin còn nhiều nghi vấn. Bạn có cho rằng những tin tức trên các phương tiện truyền thông ở quốc gia bạn nhìn chung là không thiên vị và đáng tin cậy?",1
2324437,76,Cuối cùng chúng tôi muốn hiểu cách bạn đánh giá sự đáng tin cậy của một số thương hiệu cụ thể trên các phương tiện truyền thông,1
2324438,76,Hãy cho biết những thương hiệu mà bạn cảm thấy quen thuộc dưới đây,1
2324439,76,Hãy cho biết mức độ tin cậy mà bạn cảm nhận được từ nội dung và quảng cáo trên những phương tiện truyền thông sau,1
2324440,76,Chúng tôi đang thực hiện một dự án về thái độ đối với việc hút thuốc lá và muốn hỏi bạn một vài câu hỏi về việc hút thuốc và thuốc lá không khói.,1
2324441,76,Hãy cho biết bạn có thường xuyên sử dụng bất cứ loại hình sản phẩm thuốc lá nào trong ngày hôm nay không?,1
2324442,76,Bạn có nghĩ rằng việc chính phủ cấm sử dụng thuốc lá và những sản phẩm tạo khói khác ở nơi công cộng là đúng đắn?,1
2324443,76,Bạn có nghĩ rằng các loại thuốc lá mới được tung ra thị trường và quảng cáo rằng ít nguy hiểm hơn sẽ là giải pháp hiệu quả cho việc giảm các vấn đề sức khỏe từ việc hút thuốc?,1
